INDEX,CUSTOMER_ID,PROD_ECOLOGICAL,PROD_MEAT_SUBST,PROD_FAIRTRADE,PROD_REFORM,GREEN_ENERGY,FREQUENTING_NATURE,ENVIR_CHARITY,NATURE_CHARITY,AGE_GROUP,INCOME_LEVEL,EDUCATION,TOTAL_USAGE_YEAR1,TOTAL_USAGE_YEAR2,ENERGY_SAVING,COST_TO_SERVE,NUMBER_OF_QUESTIONS_ANSWERED_YES,NUMBER_OF_QUESTIONS_ANSWERED_CAT,LIFESTYLE_CLUSTER,ENGAGEMENT_CLUSTER,HAS_EV,HAS_PV,RATE_ID,RATE_DESCRIPTION,OFFER_ID,OFFER_DESC
4989,4990,0,1,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,9296.244737,10383.81524,11.69903046,125.745516,6,FOUR OR MORE,1,OTHER,0,0,11,Fixed Price 36kW,NONE,
4990,4991,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,7556.276556,8295.099511,9.777606067,93.393588,2,TWO OR THREE,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
4991,4992,1,0,0,0,1,0,0,0,40 to 44,40000-55000,Associate degree,14701.07152,22178.64546,50.86414232,182.496538,2,TWO OR THREE,1,CLUSTER3,0,0,8,Fixed Price 3kW,NONE,
4992,4993,0,0,1,0,1,1,0,1,40 to 44,40000-55000,Associate degree,6389.399211,7287.249869,14.05219221,72.245184,4,FOUR OR MORE,1,OTHER,0,0,14,Fixed Price 12kW,NONE,
4993,4994,1,1,0,0,1,1,0,1,40 to 44,55000-75000,Associate degree,6422.083044,6397.173033,-0.387880549,72.788997,5,FOUR OR MORE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
4994,4995,0,1,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,9189.462195,9752.576248,6.127823817,123.886848,6,FOUR OR MORE,1,OTHER,0,0,10,Peak/Off-Peak 9kW,NONE,
4995,4996,0,0,0,0,1,0,0,1,40 to 44,55000-75000,Associate degree,4746.308151,2373.426364,-49.99426315,51.540894,2,TWO OR THREE,1,CLUSTER4,0,1,15,Fixed Price 24kW,NONE,
4996,4997,0,1,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,10363.43122,9839.93665,-5.051363384,142.794436,6,FOUR OR MORE,1,OTHER,0,0,4,Fixed Price 30kW,NONE,
4997,4998,0,1,0,0,1,1,0,1,40 to 44,55000-75000,Associate degree,6127.555966,5080.870128,-17.08162021,68.037988,4,FOUR OR MORE,1,CLUSTER4,0,0,2,Peak/Off-Peak 24kW,NONE,
4998,4999,0,0,0,0,1,1,0,1,40 to 44,55000-75000,Associate degree,5236.929796,4374.061376,-16.4766085,56.173116,3,TWO OR THREE,1,CLUSTER4,0,0,4,Fixed Price 30kW,NONE,
4999,5000,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,7714.192896,7382.658788,-4.297716073,96.41129,2,TWO OR THREE,1,OTHER,0,0,6,Peak/Off-Peak 15kW,NONE,
5000,5001,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,9080.464248,9299.178337,2.408622324,121.964636,2,TWO OR THREE,1,OTHER,0,0,13,Peak/Off-Peak 18kW,NONE,
5001,5002,0,0,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,12770.10681,11644.39174,-8.815236135,170.067693,2,TWO OR THREE,1,CLUSTER1,0,1,7,Fixed Price 18kW,NONE,
5002,5003,0,0,0,0,0,1,0,1,40 to 44,55000-75000,Associate degree,6726.236455,6402.18345,-4.817746256,78.021728,2,TWO OR THREE,1,OTHER,0,0,10,Peak/Off-Peak 9kW,NONE,
5003,5004,0,1,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,7665.92159,6538.49483,-14.70699572,95.487739,5,FOUR OR MORE,1,CLUSTER4,0,0,5,Fixed Price 9kW,NONE,
5004,5005,0,1,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,6629.919878,7039.32562,6.175123524,76.333189,3,TWO OR THREE,1,OTHER,0,1,11,Fixed Price 36kW,NONE,
5005,5006,0,0,0,0,1,1,0,1,40 to 44,40000-55000,Associate degree,5250.984573,4411.937079,-15.97886039,56.326753,3,TWO OR THREE,1,CLUSTER4,0,0,5,Fixed Price 9kW,NONE,
5006,5007,0,1,0,1,1,1,0,1,40 to 44,55000-75000,Associate degree,11347.90915,12958.88066,14.19619675,155.799417,5,FOUR OR MORE,1,OTHER,1,0,1,Fixed Price 6kW,NONE,
5007,5008,0,1,0,1,1,1,0,1,40 to 44,55000-75000,Associate degree,7871.3781,9810.958008,24.64091908,99.421547,5,FOUR OR MORE,1,CLUSTER3,1,0,8,Fixed Price 3kW,NONE,
5008,5009,0,0,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,6818.326518,5468.083218,-19.80314812,79.660385,2,TWO OR THREE,1,CLUSTER4,0,0,4,Fixed Price 30kW,NONE,
5009,5010,0,0,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,10771.18405,6729.117306,-37.52667047,148.505851,2,TWO OR THREE,1,CLUSTER4,0,0,5,Fixed Price 9kW,NONE,
5010,5011,0,0,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,20348.55179,19950.84066,-1.954493539,195.262497,4,FOUR OR MORE,1,CLUSTER1,0,0,9,Peak/Off-Peak 30kW,NONE,
5011,5012,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,9601.741789,9452.295805,-1.556446604,130.919675,2,TWO OR THREE,1,OTHER,0,0,13,Peak/Off-Peak 18kW,NONE,
5012,5013,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,17910.08926,14888.31795,-16.87189419,192.292236,2,TWO OR THREE,1,CLUSTER6,1,0,3,Peak/Off-Peak 6kW,NONE,
5013,5014,0,1,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,7777.453347,6068.043194,-21.97904734,97.622504,3,TWO OR THREE,1,CLUSTER4,1,0,13,Peak/Off-Peak 18kW,NONE,
5014,5015,0,1,0,0,1,1,0,1,40 to 44,55000-75000,Associate degree,6140.212539,6193.099813,0.861326439,68.234864,4,FOUR OR MORE,1,OTHER,1,0,16,Peak/Off-Peak 12kW,NONE,
5015,5016,1,0,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,7323.593663,9087.06582,24.07932824,88.978576,6,FOUR OR MORE,1,CLUSTER3,0,0,11,Fixed Price 36kW,NONE,
5016,5017,0,1,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,9803.668741,10067.32132,2.689325659,134.215374,6,FOUR OR MORE,1,OTHER,1,0,6,Peak/Off-Peak 15kW,NONE,
5017,5018,0,1,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,9534.883261,8299.904403,-12.95221792,129.806181,6,FOUR OR MORE,1,OTHER,0,1,3,Peak/Off-Peak 6kW,NONE,
5018,5019,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,15252.80775,11733.97309,-23.0700781,184.939553,2,TWO OR THREE,1,CLUSTER6,0,0,10,Peak/Off-Peak 9kW,NONE,
5019,5020,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,9563.744016,9444.573292,-1.246067689,130.288174,2,TWO OR THREE,1,OTHER,0,0,4,Fixed Price 30kW,NONE,
5020,5021,0,0,0,0,1,1,0,1,40 to 44,55000-75000,Associate degree,7520.59476,5270.499583,-29.9191121,92.71357,3,TWO OR THREE,1,CLUSTER4,0,0,7,Fixed Price 18kW,NONE,
5021,5022,0,0,0,0,1,1,0,1,40 to 44,40000-55000,Associate degree,5355.041601,4871.302516,-9.033339441,57.499873,3,TWO OR THREE,1,OTHER,0,1,16,Peak/Off-Peak 12kW,NONE,
5022,5023,1,0,0,0,1,0,0,1,40 to 44,40000-55000,Associate degree,10261.84791,13024.61502,26.92270568,141.300217,3,TWO OR THREE,1,CLUSTER3,0,0,7,Fixed Price 18kW,NONE,
5023,5024,0,1,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,11732.6241,11151.61895,-4.952047769,160.163539,5,FOUR OR MORE,1,CLUSTER1,0,0,15,Fixed Price 24kW,NONE,
5024,5025,0,0,0,0,1,1,1,1,40 to 44,55000-75000,Associate degree,17592.44466,13939.93132,-20.76182936,191.702787,4,FOUR OR MORE,1,CLUSTER6,0,1,1,Fixed Price 6kW,NONE,
5025,5026,0,0,0,0,1,1,0,1,40 to 44,40000-55000,Associate degree,5164.579651,8047.691547,55.82471548,55.400516,3,TWO OR THREE,1,CLUSTER3,0,0,2,Peak/Off-Peak 24kW,NONE,
5026,5027,0,1,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,8338.505477,7039.374198,-15.57990557,108.324466,5,FOUR OR MORE,1,CLUSTER4,0,1,6,Peak/Off-Peak 15kW,NONE,
5027,5028,0,0,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,9361.3753,6275.466748,-32.9642649,126.866808,2,TWO OR THREE,1,CLUSTER4,0,1,2,Peak/Off-Peak 24kW,NONE,
5028,5029,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,10175.43802,11165.65673,9.731460288,140.007034,2,TWO OR THREE,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
5029,5030,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,8367.148408,5360.466823,-35.93436423,108.865233,2,TWO OR THREE,1,CLUSTER4,0,0,15,Fixed Price 24kW,NONE,
5030,5031,0,1,0,1,1,1,0,1,40 to 44,55000-75000,Associate degree,10340.95065,12453.05307,20.42464461,142.466198,5,FOUR OR MORE,1,CLUSTER3,0,0,13,Peak/Off-Peak 18kW,NONE,
5031,5032,0,0,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,14351.60007,14237.76145,-0.793212042,180.726831,2,TWO OR THREE,1,CLUSTER1,0,0,4,Fixed Price 30kW,NONE,
5032,5033,0,0,0,0,1,0,0,0,40 to 44,0-40000,Associate degree,7553.993815,11482.24703,52.0023356,93.350059,1,ONE OR LESS,1,CLUSTER3,1,0,7,Fixed Price 18kW,NONE,
5033,5034,0,0,0,0,1,1,1,1,40 to 44,0-40000,Associate degree,10778.49775,14019.5899,30.0699803,148.604088,4,FOUR OR MORE,1,CLUSTER3,0,0,9,Peak/Off-Peak 30kW,NONE,
5034,5035,0,0,0,0,1,1,1,1,40 to 44,55000-75000,Associate degree,16609.54691,27032.22069,62.75110234,189.449119,4,FOUR OR MORE,1,CLUSTER3,1,0,13,Peak/Off-Peak 18kW,NONE,
5035,5036,0,1,1,0,1,0,0,0,40 to 44,40000-55000,Associate degree,10536.18499,11060.57698,4.977057545,145.270375,3,TWO OR THREE,1,OTHER,0,0,11,Fixed Price 36kW,NONE,
5036,5037,0,1,0,0,0,1,0,1,40 to 44,40000-55000,Associate degree,6093.7372,5452.346523,-10.52540758,67.515351,3,TWO OR THREE,1,OTHER,1,1,14,Fixed Price 12kW,NONE,
5037,5038,0,0,0,0,1,1,1,0,40 to 44,55000-75000,Associate degree,14314.61828,15969.26383,11.5591315,180.528634,3,TWO OR THREE,1,CLUSTER1,0,0,5,Fixed Price 9kW,NONE,
5038,5039,0,1,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,9217.106795,7574.826782,-17.81773879,124.370404,6,FOUR OR MORE,1,CLUSTER4,0,0,9,Peak/Off-Peak 30kW,NONE,
5039,5040,0,1,0,1,1,1,0,1,40 to 44,55000-75000,Associate degree,10238.29923,12275.41275,19.89699143,140.949807,5,FOUR OR MORE,1,CLUSTER3,1,0,2,Peak/Off-Peak 24kW,NONE,
5040,5041,1,1,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,7332.000672,7374.140329,0.574736131,89.137148,7,FOUR OR MORE,1,OTHER,0,0,1,Fixed Price 6kW,NONE,
5041,5042,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,9335.234781,5672.638501,-39.23410997,126.417919,2,TWO OR THREE,1,CLUSTER4,0,1,10,Peak/Off-Peak 9kW,NONE,
5042,5043,0,0,0,0,1,1,0,1,40 to 44,55000-75000,Associate degree,6772.022242,9653.583339,42.55096918,78.833621,3,TWO OR THREE,1,CLUSTER3,0,0,6,Peak/Off-Peak 15kW,NONE,
5043,5044,0,0,0,0,1,1,0,1,40 to 44,40000-55000,Associate degree,3469.176978,2881.943832,-16.92716024,45.615196,3,TWO OR THREE,1,CLUSTER4,0,0,1,Fixed Price 6kW,NONE,
5044,5045,0,0,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,14567.65452,13270.92368,-8.90143872,181.842485,2,TWO OR THREE,1,CLUSTER1,0,0,9,Peak/Off-Peak 30kW,NONE,
5045,5046,0,1,1,1,1,0,0,1,40 to 44,55000-75000,Associate degree,9106.234367,12054.39911,32.37523464,122.421312,5,FOUR OR MORE,1,CLUSTER3,0,0,7,Fixed Price 18kW,NONE,
5046,5047,0,0,0,0,1,1,0,1,40 to 44,0-40000,Associate degree,10620.89283,8039.032662,-24.30925732,146.454284,3,TWO OR THREE,1,CLUSTER4,0,0,5,Fixed Price 9kW,NONE,
5047,5048,0,1,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,8073.841753,7785.753127,-3.568172808,103.294711,5,FOUR OR MORE,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
5048,5049,0,0,0,0,1,0,0,0,40 to 44,0-40000,Associate degree,26714.59708,40808.55534,52.75751761,197.397608,1,ONE OR LESS,1,CLUSTER3,0,0,11,Fixed Price 36kW,NONE,
5049,5050,0,0,0,0,1,1,0,1,40 to 44,0-40000,Associate degree,11369.95349,10777.20176,-5.213317104,156.060158,3,TWO OR THREE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
5050,5051,1,0,0,1,1,1,0,1,40 to 44,55000-75000,Associate degree,9685.492284,7196.720202,-25.69587595,132.299005,5,FOUR OR MORE,1,CLUSTER4,0,0,12,Peak/Off-Peak 36kW,NONE,
5051,5052,0,0,0,0,1,1,0,1,40 to 44,0-40000,Associate degree,4466.115631,3627.07439,-18.78682305,49.530151,3,TWO OR THREE,1,CLUSTER4,1,0,3,Peak/Off-Peak 6kW,NONE,
5052,5053,0,0,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,18618.17081,19679.38319,5.699874552,193.407843,2,TWO OR THREE,1,CLUSTER1,0,0,4,Fixed Price 30kW,NONE,
5053,5054,0,1,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,7652.475888,7113.129966,-7.047992439,95.230632,3,TWO OR THREE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
5054,5055,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,7015.161292,7257.072448,3.448404761,83.232388,2,TWO OR THREE,1,OTHER,1,0,4,Fixed Price 30kW,NONE,
5055,5056,0,1,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,8727.046183,7720.51108,-11.53351411,115.574792,5,FOUR OR MORE,1,OTHER,0,0,16,Peak/Off-Peak 12kW,NONE,
5056,5057,1,0,0,0,1,1,0,1,40 to 44,55000-75000,Associate degree,6628.239502,4773.214145,-27.98669777,76.303974,4,FOUR OR MORE,1,CLUSTER4,0,0,5,Fixed Price 9kW,NONE,
5057,5058,0,1,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,8150.133261,6784.954493,-16.75038584,104.749744,5,FOUR OR MORE,1,CLUSTER4,0,1,5,Fixed Price 9kW,NONE,
5058,5059,0,0,0,1,1,1,0,1,40 to 44,55000-75000,Associate degree,6685.977252,8226.650378,23.0433498,77.312655,4,FOUR OR MORE,1,CLUSTER3,0,1,10,Peak/Off-Peak 9kW,NONE,
5059,5060,0,1,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,7970.157158,9517.846789,19.41855851,101.312724,3,TWO OR THREE,1,CLUSTER3,1,0,11,Fixed Price 36kW,NONE,
5060,5061,0,0,0,0,1,1,0,1,40 to 44,0-40000,Associate degree,9744.956446,12726.66024,30.59740503,133.267713,3,TWO OR THREE,1,CLUSTER3,0,0,3,Peak/Off-Peak 6kW,NONE,
5061,5062,0,1,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,8653.445508,8303.841747,-4.040052724,114.21721,5,FOUR OR MORE,1,OTHER,0,0,12,Peak/Off-Peak 36kW,NONE,
5062,5063,1,0,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,7190.879035,7853.198621,9.210551071,86.487593,6,FOUR OR MORE,1,OTHER,0,0,12,Peak/Off-Peak 36kW,NONE,
5063,5064,0,1,0,0,1,0,0,1,40 to 44,55000-75000,Associate degree,8577.641602,12831.66762,49.5943549,112.810572,3,TWO OR THREE,1,CLUSTER3,0,0,16,Peak/Off-Peak 12kW,NONE,
5064,5065,0,1,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,12831.76437,13082.14373,1.951246553,170.576654,3,TWO OR THREE,1,CLUSTER1,0,0,1,Fixed Price 6kW,NONE,
5065,5066,0,0,1,0,1,1,0,0,40 to 44,55000-75000,Associate degree,12871.49315,12340.79936,-4.123016528,170.90017,3,TWO OR THREE,1,CLUSTER1,0,0,10,Peak/Off-Peak 9kW,NONE,
5066,5067,0,0,1,0,1,1,1,0,40 to 44,55000-75000,Associate degree,14106.34548,13411.79683,-4.923661135,179.371426,4,FOUR OR MORE,1,CLUSTER1,0,0,11,Fixed Price 36kW,NONE,
5067,5068,0,1,0,0,1,1,0,1,40 to 44,55000-75000,Associate degree,6183.903133,5468.611131,-11.56699881,68.91975,4,FOUR OR MORE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
5068,5069,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,11179.4405,12004.61937,7.38121796,153.76324,2,TWO OR THREE,1,OTHER,0,0,2,Peak/Off-Peak 24kW,NONE,
5069,5070,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,6544.841005,4221.569929,-35.49774661,74.865089,2,TWO OR THREE,1,CLUSTER4,0,1,6,Peak/Off-Peak 15kW,NONE,
5070,5071,0,1,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,7965.375965,7753.981614,-2.653915546,101.221235,5,FOUR OR MORE,1,OTHER,0,0,9,Peak/Off-Peak 30kW,NONE,
5071,5072,0,0,0,0,1,1,0,1,40 to 44,0-40000,Associate degree,11732.39921,7563.90502,-35.52976774,160.161102,3,TWO OR THREE,1,CLUSTER6,0,0,7,Fixed Price 18kW,NONE,
5072,5073,0,1,0,0,1,1,0,1,40 to 44,0-40000,Associate degree,6060.649855,6736.783975,11.15613236,67.008904,4,FOUR OR MORE,1,OTHER,0,1,16,Peak/Off-Peak 12kW,NONE,
5073,5074,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,8130.276389,7103.707434,-12.62649516,104.371363,2,TWO OR THREE,1,OTHER,0,0,15,Fixed Price 24kW,NONE,
5074,5075,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,14893.08854,16808.17943,12.85892369,183.393238,2,TWO OR THREE,1,CLUSTER1,1,0,1,Fixed Price 6kW,NONE,
5075,5076,0,0,0,0,1,1,0,1,40 to 44,55000-75000,Associate degree,6105.568782,6945.246061,13.7526463,67.697627,3,TWO OR THREE,1,OTHER,0,0,7,Fixed Price 18kW,NONE,
5076,5077,0,1,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,9912.984071,8896.00425,-10.25906845,135.956164,6,FOUR OR MORE,1,OTHER,0,0,14,Fixed Price 12kW,NONE,
5077,5078,0,1,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,7818.512927,8267.217973,5.739007535,98.408941,5,FOUR OR MORE,1,OTHER,1,0,1,Fixed Price 6kW,NONE,
5078,5079,0,1,0,0,1,1,0,1,40 to 44,55000-75000,Associate degree,12768.57288,15128.87768,18.48526709,170.054924,4,FOUR OR MORE,1,CLUSTER3,0,0,7,Fixed Price 18kW,NONE,
5079,5080,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,23952.9939,30580.00637,27.66673969,196.949866,2,TWO OR THREE,1,CLUSTER3,0,0,6,Peak/Off-Peak 15kW,NONE,
5080,5081,0,0,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,9537.205484,6070.786215,-36.34627853,129.845038,2,TWO OR THREE,1,CLUSTER4,0,0,3,Peak/Off-Peak 6kW,NONE,
5081,5082,0,0,0,0,1,1,1,0,40 to 44,0-40000,Associate degree,14820.05881,19992.27123,34.90008026,183.058268,3,TWO OR THREE,1,CLUSTER3,0,0,13,Peak/Off-Peak 18kW,NONE,
5082,5083,0,0,0,0,1,0,1,1,40 to 44,55000-75000,Associate degree,4647.024357,3195.435977,-31.23694365,50.776564,3,TWO OR THREE,1,CLUSTER4,0,0,4,Fixed Price 30kW,NONE,
5083,5084,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,21763.74042,27936.67313,28.36338144,196.165619,2,TWO OR THREE,1,CLUSTER3,0,0,5,Fixed Price 9kW,NONE,
5084,5085,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,8470.379223,10022.44489,18.32344959,110.806828,2,TWO OR THREE,1,CLUSTER3,0,0,9,Peak/Off-Peak 30kW,NONE,
5085,5086,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,9600.306808,6088.168608,-36.58360374,130.89589,2,TWO OR THREE,1,CLUSTER4,0,0,7,Fixed Price 18kW,NONE,
5086,5087,0,1,0,0,1,0,0,1,40 to 44,55000-75000,Associate degree,8186.409401,11047.20056,34.94561558,105.440328,3,TWO OR THREE,1,CLUSTER3,0,0,6,Peak/Off-Peak 15kW,NONE,
5087,5088,0,0,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,7025.377089,6632.860231,-5.587128677,83.420078,5,FOUR OR MORE,1,OTHER,0,0,15,Fixed Price 24kW,NONE,
5088,5089,0,1,0,1,1,1,0,1,40 to 44,55000-75000,Associate degree,7606.050891,9224.718148,21.28130984,94.343496,5,FOUR OR MORE,1,CLUSTER3,0,1,2,Peak/Off-Peak 24kW,NONE,
5089,5090,0,0,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,7365.020534,9054.754185,22.94268758,89.760761,5,FOUR OR MORE,1,CLUSTER3,0,0,6,Peak/Off-Peak 15kW,NONE,
5090,5091,0,1,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,7930.103494,8726.261375,10.03969093,100.546107,3,TWO OR THREE,1,OTHER,0,0,6,Peak/Off-Peak 15kW,NONE,
5091,5092,0,0,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,20453.99941,21844.91803,6.800228122,195.345147,2,TWO OR THREE,1,CLUSTER1,0,0,15,Fixed Price 24kW,NONE,
5092,5093,0,0,0,0,1,0,0,1,40 to 44,0-40000,Associate degree,9657.85304,13381.5493,38.55614954,131.845724,2,TWO OR THREE,1,CLUSTER3,0,0,1,Fixed Price 6kW,NONE,
5093,5094,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,7660.139423,7317.218568,-4.476692082,95.377164,2,TWO OR THREE,1,OTHER,0,0,8,Fixed Price 3kW,NONE,
5094,5095,0,1,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,10090.93339,7907.527198,-21.63730656,138.722821,3,TWO OR THREE,1,CLUSTER4,0,0,9,Peak/Off-Peak 30kW,NONE,
5095,5096,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,19081.52531,27950.42195,46.47897113,194.010908,2,TWO OR THREE,1,CLUSTER3,0,0,15,Fixed Price 24kW,NONE,
5096,5097,0,1,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,8438.040316,8342.189217,-1.135940282,110.199892,5,FOUR OR MORE,1,OTHER,1,0,1,Fixed Price 6kW,NONE,
5097,5098,0,0,0,0,1,1,0,0,40 to 44,40000-55000,Associate degree,7653.161339,4716.900283,-38.36664257,95.243737,2,TWO OR THREE,1,CLUSTER4,0,0,16,Peak/Off-Peak 12kW,NONE,
5098,5099,0,0,0,0,1,1,0,1,40 to 44,0-40000,Associate degree,11204.09413,7941.195394,-29.12237882,154.06604,3,TWO OR THREE,1,CLUSTER4,0,1,8,Fixed Price 3kW,NONE,
5099,5100,0,0,0,0,1,1,0,0,40 to 44,55000-75000,Associate degree,21356.76945,22482.47543,5.270956278,195.94723,2,TWO OR THREE,1,CLUSTER1,0,1,7,Fixed Price 18kW,NONE,
5100,5101,0,1,1,1,1,1,1,1,40 to 44,55000-75000,Associate degree,11018.54633,10144.98145,-7.928131841,151.746192,7,FOUR OR MORE,1,OTHER,0,0,10,Peak/Off-Peak 9kW,NONE,
5101,5102,0,0,0,0,1,1,0,1,40 to 44,0-40000,Associate degree,5853.74027,5302.819328,-9.411434683,63.956655,3,TWO OR THREE,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
5102,5103,1,0,1,0,1,1,1,1,40 to 44,55000-75000,Associate degree,16282.98643,17109.06829,5.073282248,188.531062,6,FOUR OR MORE,1,CLUSTER1,0,0,4,Fixed Price 30kW,NONE,
5103,5104,0,0,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,17514.8092,18480.94569,5.516111988,191.549343,2,TWO OR THREE,1,CLUSTER1,0,0,7,Fixed Price 18kW,NONE,
5104,5105,1,1,0,1,1,1,0,1,40 to 44,55000-75000,Associate degree,11383.26873,9419.069719,-17.25514048,156.217016,6,FOUR OR MORE,1,CLUSTER4,1,0,12,Peak/Off-Peak 36kW,NONE,
5105,5106,0,1,0,0,1,1,0,0,40 to 44,55000-75000,Associate degree,12649.47107,14181.89422,12.11452354,169.047365,3,TWO OR THREE,1,CLUSTER1,0,0,14,Fixed Price 12kW,NONE,
5106,5107,1,0,1,0,1,1,1,0,40 to 44,55000-75000,Associate degree,15516.20447,17229.99338,11.04515549,185.969127,5,FOUR OR MORE,1,CLUSTER1,0,0,11,Fixed Price 36kW,NONE,
5107,5108,0,1,1,0,1,1,0,1,40 to 44,55000-75000,Associate degree,12407.46962,15294.46766,23.26822574,166.900153,5,FOUR OR MORE,1,CLUSTER3,0,0,3,Peak/Off-Peak 6kW,NONE,
5108,5109,0,1,0,0,1,0,0,1,40 to 44,55000-75000,Associate degree,9533.143296,13325.25873,39.77822756,129.777058,3,TWO OR THREE,1,CLUSTER3,0,0,5,Fixed Price 9kW,NONE,
5109,5110,0,1,0,0,1,1,0,1,40 to 44,0-40000,Associate degree,6229.291953,7294.646757,17.10234184,69.639745,4,FOUR OR MORE,1,OTHER,0,0,3,Peak/Off-Peak 6kW,NONE,
5110,5111,0,0,0,0,0,1,0,1,40 to 44,40000-55000,Associate degree,5534.696375,8315.218759,50.23802925,59.670481,2,TWO OR THREE,1,CLUSTER3,0,0,10,Peak/Off-Peak 9kW,NONE,
5111,5112,0,0,0,0,1,1,0,1,40 to 44,40000-55000,Associate degree,5814.048999,10248.13484,76.2650236,63.394762,3,TWO OR THREE,1,CLUSTER3,0,0,6,Peak/Off-Peak 15kW,NONE,
5112,5113,0,1,1,1,1,1,0,1,40 to 44,55000-75000,Associate degree,10161.81551,10711.45438,5.408864877,139.801315,6,FOUR OR MORE,1,OTHER,0,1,14,Fixed Price 12kW,NONE,
5113,5114,0,0,0,0,1,1,0,1,40 to 44,0-40000,Associate degree,5021.382535,5663.102763,12.77975186,53.962328,3,TWO OR THREE,1,OTHER,0,0,5,Fixed Price 9kW,NONE,
5114,5115,0,1,0,0,1,1,0,0,40 to 44,0-40000,Associate degree,7957.157245,10175.7299,27.88147308,101.063954,3,TWO OR THREE,1,CLUSTER3,0,0,1,Fixed Price 6kW,NONE,
5115,5116,0,1,0,0,1,1,1,0,40 to 44,40000-55000,Associate degree,15417.09664,10080.6287,-34.61396179,185.59144,4,FOUR OR MORE,1,CLUSTER6,0,1,4,Fixed Price 30kW,NONE,
